co_seq_municipio,co_seq_macroregiao,co_seq_distrito,co_seq_mesoregiao,co_seq_uf,co_seq_regional,co_seq_polo,co_seq_microregiao,co_seq_consorcio,co_ibge,no_municipio,dst_centro_referencia,obs_municipio,dt_hr_ultima_alteracao,aut_ultima_alteracao,dt_hr_registro,aut_registro
2255,11,,2,31,,22,64,,3101201,Aiuruoca,150,,20130501000000,Implantação,20130501000000,Implantação
2256,11,,2,31,,85,64,,3101300,Alagoa,190,,20130501000000,Implantação,20130501000000,Implantação
2258,10,,9,31,,2,2,,3101508,Além Paraíba,0,,20150917144639,monique.campos,20130501000000,Implantação
2259,11,,2,31,,3,3,,3101607,Alfenas,0,,20160422093713,monique.campos,20130501000000,Implantação
2260,2,,6,31,,8,7,,3101631,Alfredo Vasconcelos,10,,20170120125331,marcos.lopes,20130501000000,Implantação
2261,6,,3,31,,4,4,,3101706,Almenara,94,,20150826112006,bruna.costa,20130501000000,Implantação
2262,4,,12,31,,34,24,,3101805,Alpercata,20,,20130501000000,Implantação,20130501000000,Implantação
2263,11,,2,31,,66,49,,3101904,Alpinópolis,50,,20130501000000,Implantação,20130501000000,Implantação
2264,11,,2,31,,3,3,,3102001,Alterosa,43,,20130501000000,Implantação,20130501000000,Implantação
2266,2,,9,31,,8,7,,3102100,Alto Rio Doce,52,,20170508085304,marcos.lopes,20130501000000,Implantação
2267,4,,12,31,,75,57,,3102209,Alvarenga,150,,20130501000000,Implantação,20130501000000,Implantação
2268,5,,1,31,,73,55,,3102308,Alvinópolis,60,,20130501000000,Implantação,20130501000000,Implantação
2269,3,,1,31,,29,19,,3102407,Alvorada de Minas,110,,20130501000000,Implantação,20130501000000,Implantação
2273,10,,2,31,,14,37,,3102803,Andrelândia,150,,20170220163507,marcos.lopes,20130501000000,Implantação
2274,6,,3,31,,89,67,,3102852,Angelândia,290,,20170515141619,marcos.lopes,20130501000000,Implantação
2275,2,,6,31,,8,7,,3102902,Antônio Carlos,15,,20141106114029,ana.claudia,20130501000000,Implantação
2276,4,,12,31,,27,17,,3103009,Antônio Dias,44,,20130501000000,Implantação,20130501000000,Implantação
2277,10,,9,31,,61,45,,3103108,Antônio Prado de Minas,155,,20130501000000,Implantação,20130501000000,Implantação
2278,1,,1,31,,87,66,,3103207,Araçaí,40,,20151007105731,bruna.costa,20130501000000,Implantação
2279,10,,9,31,,80,61,,3103306,Aracitaba,70,,20130501000000,Implantação,20130501000000,Implantação
2280,6,,3,31,,5,5,,3103405,Araçuaí,320,,20160425155554,monique.campos,20130501000000,Implantação
2281,12,,8,31,,6,72,,3103504,Araguari,40,,20170601111909,ana.flavia,20130501000000,Implantação
2282,10,,2,31,,14,37,,3103603,Arantina,125,,20150303121055,bruna.costa,20130501000000,Implantação
2283,5,,9,31,,99,76,,3103702,Araponga,100,,20130501000000,Implantação,20130501000000,Implantação
2284,12,,8,31,,95,72,,3103751,Araporã,134,,20130501000000,Implantação,20130501000000,Implantação
2286,9,,10,31,,79,20,,3103900,Araújos,50,,20130501000000,Implantação,20130501000000,Implantação
2288,11,,2,31,,36,26,,3104106,Arceburgo,128,,20130501000000,Implantação,20130501000000,Implantação
2289,9,,4,31,,79,20,,3104205,Arcos,100,,20170531083941,natalia.araujo,20130501000000,Implantação
2292,3,,3,31,,18,43,,3104452,Aricanduva,240,,20130501000000,Implantação,20130501000000,Implantação
2294,10,,9,31,,21,39,,3104601,Astolfo Dutra,,,20130501000000,Implantação,20130501000000,Implantação
2295,6,,11,31,,89,67,,3104700,Ataléia,70,,20130501000000,Implantação,20130501000000,Implantação
2296,1,,10,31,,28,18,,3104809,Augusto de Lima,170,,20130501000000,Implantação,20130501000000,Implantação
2297,11,,2,31,,22,64,,3104908,Baependi,105,,20170110141446,marcos.lopes,20130501000000,Implantação
2299,9,,4,31,,31,21,,3105103,Bambuí,140,,20130501000000,Implantação,20130501000000,Implantação
2300,6,,3,31,,4,4,,3105202,Bandeira,140,,20161109105441,rosangela,20130501000000,Implantação
2301,11,,2,31,,3,3,,3105301,Bandeira do Sul,94,,20130501000000,Implantação,20130501000000,Implantação
2303,10,,9,31,,61,45,,3105509,Barão de Monte Alto,160,,20130501000000,Implantação,20130501000000,Implantação
2304,2,,6,31,,8,7,,3105608,Barbacena,,,20130501000000,Implantação,20130501000000,Implantação
2305,5,,9,31,,73,55,,3105707,Barra Longa,55,,20160708162454,heloisa,20130501000000,Implantação
2306,2,,6,31,,82,62,,3105905,Barroso,35,,20170126122757,marcos.lopes,20130501000000,Implantação
2307,1,,1,31,,48,36,,3106002,Bela Vista de Minas,92,,20130501000000,Implantação,20130501000000,Implantação
2308,10,,9,31,,49,37,,3106101,Belmiro Braga,40,,20130501000000,Implantação,20130501000000,Implantação
2310,4,,12,31,,37,27,,3106309,Belo Oriente,55,,20140620150333,ana.claudia,20130501000000,Implantação
2312,6,,3,31,,5,5,,3106507,Berilo,250,,20130501000000,Implantação,20130501000000,Implantação
2313,6,,11,31,,1,1,,3106606,Bertópolis,190,,20130501000000,Implantação,20130501000000,Implantação
2314,8,,5,31,,88,58,,3106655,Berizal,390,,20130501000000,Implantação,20130501000000,Implantação
2315,1,,1,31,,10,9,,3106705,Betim,26,,20130501000000,Implantação,20130501000000,Implantação
2316,10,,9,31,,49,37,,3106804,Bias Fortes,90,,20130501000000,Implantação,20130501000000,Implantação
2317,10,,9,31,,11,63,,3106903,Bicas,45,,20150923104407,monique.campos,20130501000000,Implantação
2318,1,,10,31,,87,66,,3107000,Biquinhas,230,,20130501000000,Implantação,20130501000000,Implantação
2319,11,,2,31,,91,69,,3107109,Boa Esperança,54,,20130501000000,Implantação,20130501000000,Implantação
2320,10,,2,31,,14,37,,3107208,Bocaina de Minas,230,,20150824123758,bruna.costa,20130501000000,Implantação
2321,8,,5,31,,12,44,,3107307,Bocaiúva,48,,20170726085106,marcos.lopes,20130501000000,Implantação
2323,10,,2,31,,14,37,,3107505,Bom Jardim de Minas,115,,20130501000000,Implantação,20130501000000,Implantação
2324,11,,2,31,,66,49,,3107604,Bom Jesus da Penha,50,,20130501000000,Implantação,20130501000000,Implantação
2328,9,,4,31,,82,60,,3108008,Bom Sucesso,95,,20130501000000,Implantação,20130501000000,Implantação
2329,1,,1,31,,10,9,,3108107,Bonfim,82,,20130501000000,Implantação,20130501000000,Implantação
2331,8,,5,31,,47,35,,3108255,Bonito de Minas,215,,20150921100318,bruna.costa,20130501000000,Implantação
2333,11,,2,31,,3,3,,3108404,Botelhos,118,,20130501000000,Implantação,20130501000000,Implantação
2334,8,,5,31,,32,22,,3108503,Botumirim,168,,20170508134044,natalia.araujo,20130501000000,Implantação
2336,8,,5,31,,15,11,,3108602,Brasília de Minas,109,,20170412090938,heloisa,20130501000000,Implantação
2337,10,,9,31,,93,70,,3108701,Brás Pires,62,,20130501000000,Implantação,20130501000000,Implantação
2338,4,,12,31,,37,27,,3108800,Braúnas,104,,20130501000000,Implantação,20130501000000,Implantação
2339,11,,2,31,,40,30,,3108909,Brasópolis,78,,20130501000000,Implantação,20130501000000,Implantação
2340,1,,1,31,,10,9,,3109006,Brumadinho,50,,20130501000000,Implantação,20130501000000,Implantação
2342,1,,10,31,,28,18,,3109204,Buenópolis,143,,20130501000000,Implantação,20130501000000,Implantação
2343,4,,12,31,,37,27,,3109253,Bugre,70,,20130501000000,Implantação,20130501000000,Implantação
2345,8,,5,31,,70,53,,3109402,Buritizeiro,172,,20170728084846,heloisa,20130501000000,Implantação
2347,11,,2,31,,36,26,,3109501,Cabo Verde,114,,20130501000000,Implantação,20130501000000,Implantação
2350,12,,8,31,,44,33,,3109808,Cachoeira Dourada,55,,20170322114257,marcos.lopes,20130501000000,Implantação
2353,10,,9,31,,19,12,,3110103,Caiana,120,,20130501000000,Implantação,20130501000000,Implantação
2354,5,,9,31,,99,76,,3110202,Cajuri,57,,20160824143350,heloisa,20130501000000,Implantação
2356,9,,4,31,,78,60,,3110400,Camacho,100,,20130501000000,Implantação,20130501000000,Implantação
2359,11,,2,31,,90,68,,3110707,Cambuquira,40,,20160721161043,heloisa,20130501000000,Implantação
2360,6,,12,31,,41,67,,3110806,Campanário,60,,20130501000000,Implantação,20130501000000,Implantação
2361,11,,2,31,,90,68,,3110905,Campanha,45,,20130501000000,Implantação,20130501000000,Implantação
2362,11,,2,31,,53,3,,3111002,Campestre,79,,20151210122641,bruna.costa,20130501000000,Implantação
2363,12,,8,31,,44,33,,3111101,Campina Verde,182,,20130501000000,Implantação,20130501000000,Implantação
2364,8,,5,31,,15,11,,3111150,Campo Azul,170,,20130501000000,Implantação,20130501000000,Implantação
2365,9,,4,31,,17,60,,3111200,Campo Belo,130,,20130501000000,Implantação,20130501000000,Implantação
2366,11,,2,31,,3,3,,3111309,Campo do Meio,63,,20170512170048,marcos.lopes,20130501000000,Implantação
2367,13,,8,31,,94,71,,3111408,Campo Florido,,,20130501000000,Implantação,20130501000000,Implantação
2369,11,,2,31,,3,3,,3111606,Campos Gerais,41,,20160120120649,soraia.miranda,20130501000000,Implantação
2370,5,,9,31,,99,76,,3111705,Canaã,80,,20130501000000,Implantação,20130501000000,Implantação
2371,12,,8,31,,44,33,,3111804,Canápolis,80,,20130501000000,Implantação,20130501000000,Implantação
2372,9,,4,31,,50,60,,3111903,Cana Verde,150,,20130501000000,Implantação,20130501000000,Implantação
2373,9,,4,31,,17,60,,3112000,Candeias,110,,20170119163637,marcos.lopes,20130501000000,Implantação
2374,4,,12,31,,83,59,,3112059,Cantagalo,135,,20130501000000,Implantação,20130501000000,Implantação
2375,10,,9,31,,19,12,,3112109,Caparaó,60,,20130501000000,Implantação,20130501000000,Implantação
2376,2,,6,31,,8,7,,3112208,Capela Nova,61,,20160504151952,bruna.costa,20130501000000,Implantação
2377,3,,3,31,,18,43,,3112307,Capelinha,250,,20150430074621,daisyane,20130501000000,Implantação
2378,11,,2,31,,66,49,,3112406,Capetinga,80,,20130501000000,Implantação,20130501000000,Implantação
2379,1,,1,31,,87,66,,3112505,Capim Branco,35,,20170105102013,heloisa,20130501000000,Implantação
2380,12,,8,31,,44,33,,3112604,Capinópolis,30,,20130501000000,Implantação,20130501000000,Implantação
2381,4,,12,31,,34,24,,3112653,Capitão Andrade,40,,20130501000000,Implantação,20130501000000,Implantação
2382,8,,5,31,,32,22,,3112703,Capitão Enéas,66,,20130501000000,Implantação,20130501000000,Implantação
2385,6,,3,31,,64,47,,3113008,Caraí,100,,20130501000000,Implantação,20130501000000,Implantação
2387,2,,6,31,,8,7,,3113206,Carandaí,35,,20160901114702,marcos.lopes,20130501000000,Implantação
2388,10,,9,31,,19,12,,3113305,Carangola,120,,20130501000000,Implantação,20130501000000,Implantação
2389,4,,12,31,,20,13,,3113404,Caratinga,115,,20130501000000,Implantação,20130501000000,Implantação
2390,3,,3,31,,29,19,,3113503,Carbonita,140,,20130501000000,Implantação,20130501000000,Implantação
2392,6,,11,31,,62,46,,3113701,Carlos Chagas,100,,20160331094820,natalia.araujo,20130501000000,Implantação
2394,11,,2,31,,90,68,,3113909,Carmo da Cachoeira,50,,20130501000000,Implantação,20130501000000,Implantação
2395,9,,4,31,,78,60,,3114006,Carmo da Mata,60,,20130501000000,Implantação,20130501000000,Implantação
2396,11,,2,31,,85,64,,3114105,Carmo de Minas,124,,20130501000000,Implantação,20130501000000,Implantação
2397,9,,4,31,,30,20,,3114204,Carmo do Cajuru,18,,20130501000000,Implantação,20130501000000,Implantação
2398,7,,8,31,,67,50,,3114303,Carmo do Paranaíba,60,,20130501000000,Implantação,20130501000000,Implantação
2399,11,,2,31,,3,3,,3114402,Carmo do Rio Claro,86,,20150406115714,bruna.costa,20130501000000,Implantação
2400,9,,4,31,,78,60,,3114501,Carmópolis de Minas,100,,20141107151004,ana.claudia,20130501000000,Implantação
2401,13,,8,31,,45,23,,3114550,Carneirinho,0,,20170223095115,natalia.araujo,20130501000000,Implantação
2402,11,,6,31,,50,38,,3114600,Carrancas,180,,20130501000000,Implantação,20130501000000,Implantação
2403,11,,2,31,,53,3,,3114709,Carvalhópolis,45,,20130501000000,Implantação,20130501000000,Implantação
2404,11,,2,31,,22,64,,3114808,Carvalhos,180,,20130501000000,Implantação,20130501000000,Implantação
2407,11,,2,31,,66,49,,3115102,Cássia,50,,20130501000000,Implantação,20130501000000,Implantação
2408,2,,6,31,,82,62,,3115201,Conceição da Barra de Minas,45,,20150317151934,bruna.costa,20130501000000,Implantação
2409,10,,9,31,,21,39,,3115300,Cataguases,0,,20170223085826,marcos.lopes,20130501000000,Implantação
2410,1,,1,31,,38,28,,3115359,Catas Altas,80,,20130501000000,Implantação,20130501000000,Implantação
2412,6,,11,31,,64,47,,3115458,Catuji,70,,20130501000000,Implantação,20130501000000,Implantação
2413,8,,5,31,,58,34,,3115474,Catuti,220,,20130501000000,Implantação,20130501000000,Implantação
2414,11,,2,31,,22,64,,3115508,Caxambu,100,,20170303141437,natalia.araujo,20130501000000,Implantação
2415,1,,10,31,,87,66,,3115607,Cedro do Abaeté,250,,20130501000000,Implantação,20130501000000,Implantação
2416,4,,12,31,,56,42,,3115706,Central de Minas,88,,20130501000000,Implantação,20130501000000,Implantação
2418,10,,9,31,,49,37,,3115904,Chácara,35,,20130501000000,Implantação,20130501000000,Implantação
2419,5,,9,31,,55,41,,3116001,Chalé,130,,20130501000000,Implantação,20130501000000,Implantação
2420,3,,3,31,,57,43,,3116100,Chapada do Norte,226,,20170220163245,marcos.lopes,20130501000000,Implantação
2421,7,,5,31,,96,73,,3116159,Chapada Gaúcha,270,,20130501000000,Implantação,20130501000000,Implantação
2423,2,,9,31,,8,7,,3116308,Cipotânea,75,,20160425155744,monique.campos,20130501000000,Implantação
2424,11,,2,31,,66,49,,3116407,Claraval,110,,20160613095625,heloisa,20130501000000,Implantação
2425,8,,5,31,,60,44,,3116506,Claro dos Poções,77,,20130501000000,Implantação,20130501000000,Implantação
2426,9,,4,31,,30,20,,3116605,Cláudio,60,,20150814141418,bruna.costa,20130501000000,Implantação
2427,10,,9,31,,93,70,,3116704,Coimbra,42,,20130501000000,Implantação,20130501000000,Implantação
2428,3,,12,31,,29,19,,3116803,Coluna,230,,20170317113300,heloisa,20130501000000,Implantação
2429,13,,8,31,,33,23,,3116902,Comendador Gomes,,,20130501000000,Implantação,20130501000000,Implantação
2430,6,,3,31,,42,31,,3117009,Comercinho,85,,20130501000000,Implantação,20130501000000,Implantação
2431,11,,2,31,,3,3,,3117108,Conceição da Aparecida,72,,20170117142832,marcos.lopes,20130501000000,Implantação
2432,11,,2,31,,40,30,,3117207,Conceição das Pedras,60,,20130501000000,Implantação,20130501000000,Implantação
2433,13,,8,31,,94,71,,3117306,Conceição das Alagoas,0,,20160425100743,monique.campos,20130501000000,Implantação
2435,1,,1,31,,35,25,,3117504,Conceição do Mato Dentro,150,,20130501000000,Implantação,20130501000000,Implantação
2436,9,,4,31,,65,48,,3117603,Conceição do Pará,50,,20130501000000,Implantação,20130501000000,Implantação
2437,11,,2,31,,22,64,,3117702,Conceição do Rio Verde,70,,20130501000000,Implantação,20130501000000,Implantação
2439,8,,5,31,,47,35,,3117836,Cônego Marinho,189,,20130501000000,Implantação,20130501000000,Implantação
2440,1,,1,31,,98,75,,3117876,Confins,45,,20130501000000,Implantação,20130501000000,Implantação
2443,3,,1,31,,29,19,,3118106,Congonhas do Norte,90,,20130501000000,Implantação,20130501000000,Implantação
2445,2,,1,31,,24,14,,3118304,Conselheiro Lafaiete,75,,20170316111445,carolina.martins,20130501000000,Implantação
2446,4,,12,31,,75,57,,3118403,Conselheiro Pena,82,,20151125091211,monique.campos,20130501000000,Implantação
2447,11,,2,31,,40,30,,3118502,Consolação,55,,20130501000000,Implantação,20130501000000,Implantação
2449,11,,2,31,,91,69,,3118700,Coqueiral,50,,20130501000000,Implantação,20130501000000,Implantação
2450,8,,5,31,,26,16,,3118809,Coração de Jesus,79,,20160425100830,monique.campos,20130501000000,Implantação
2452,11,,2,31,,97,74,,3119005,Cordislândia,50,,20130501000000,Implantação,20130501000000,Implantação
2453,1,,10,31,,28,18,,3119104,Corinto,150,,20130501000000,Implantação,20130501000000,Implantação
2454,4,,12,31,,34,24,,3119203,Coroaci,12,,20130501000000,Implantação,20130501000000,Implantação
2455,12,,8,31,,68,51,,3119302,Coromandel,162,,20160425100851,monique.campos,20130501000000,Implantação
2456,4,,12,31,,27,17,,3119401,Coronel Fabriciano,,,20130501000000,Implantação,20130501000000,Implantação
2457,6,,3,31,,5,5,,3119500,Coronel Murta,300,,20130501000000,Implantação,20130501000000,Implantação
2458,10,,9,31,,49,37,,3119609,Coronel Pacheco,35,,20130501000000,Implantação,20130501000000,Implantação
2459,2,,6,31,,82,62,,3119708,Coronel Xavier Chaves,16,,20130501000000,Implantação,20130501000000,Implantação
2460,9,,4,31,,31,21,,3119807,Córrego Danta,150,,20151104151703,bruna.costa,20130501000000,Implantação
2462,9,,4,31,,31,21,,3119955,Córrego Fundo,90,,20130501000000,Implantação,20130501000000,Implantação
2463,4,,12,31,,27,17,,3120003,Córrego Novo,68,,20130501000000,Implantação,20130501000000,Implantação
2464,3,,3,31,,29,19,,3120102,Couto de Magalhães de Minas,35,,20130501000000,Implantação,20130501000000,Implantação
2465,6,,11,31,,1,1,,3120151,Crisólita,130,,20130501000000,Implantação,20130501000000,Implantação
2466,9,,4,31,,17,60,,3120201,Cristais,180,,20130501000000,Implantação,20130501000000,Implantação
2467,8,,5,31,,32,22,,3120300,Cristália,167,,20170619103733,natalia.araujo,20130501000000,Implantação
2468,2,,1,31,,24,14,,3120409,Cristiano Otoni,55,,20130501000000,Implantação,20130501000000,Implantação
2469,11,,2,31,,85,64,,3120508,Cristina,119,,20130501000000,Implantação,20130501000000,Implantação
2470,1,,1,31,,10,9,,3120607,Crucilândia,97,,20130501000000,Implantação,20130501000000,Implantação
2471,7,,8,31,,68,50,,3120706,Cruzeiro da Fortaleza,68,,20130501000000,Implantação,20130501000000,Implantação
2472,11,,2,31,,22,64,,3120805,Cruzília,125,,20130501000000,Implantação,20130501000000,Implantação
2473,4,,12,31,,56,42,,3120839,Cuparaque,150,,20130501000000,Implantação,20130501000000,Implantação
2475,1,,10,31,,28,18,,3120904,Curvelo,90,,20130501000000,Implantação,20130501000000,Implantação
2476,3,,3,31,,29,19,,3121001,Datas,33,,20170223122313,marcos.lopes,20130501000000,Implantação
2477,11,,2,31,,40,30,,3121100,Delfim Moreira,105,,20130501000000,Implantação,20130501000000,Implantação
2478,11,,2,31,,66,49,,3121209,Delfinópolis,90,,20130501000000,Implantação,20130501000000,Implantação
2479,13,,8,31,,94,71,,3121258,Delta,0,,20150917143211,monique.campos,20130501000000,Implantação
2480,10,,9,31,,84,63,,3121308,Descoberto,90,,20170714122808,marcos.lopes,20130501000000,Implantação
2482,2,,6,31,,8,7,,3121506,Desterro do Melo,35,,20130501000000,Implantação,20130501000000,Implantação
2483,3,,3,31,,29,19,,3121605,Diamantina,0,,20160810100732,natalia.araujo,20130501000000,Implantação
2484,5,,1,31,,73,55,,3121704,Diogo de Vasconcelos,49,,20130501000000,Implantação,20130501000000,Implantação
2486,10,,9,31,,93,70,,3121902,Divinésia,18,,20170112163039,rosangela,20130501000000,Implantação
2487,10,,9,31,,19,12,,3122009,Divino,185,,20160127114252,bruna.costa,20130501000000,Implantação
2488,4,,12,31,,56,42,,3122108,Divino das Laranjeiras,65,,20160422094737,monique.campos,20130501000000,Implantação
2489,1,,12,31,,35,25,,3122207,Divinolândia de Minas,110,,20130501000000,Implantação,20130501000000,Implantação
2490,9,,4,31,,30,20,,3122306,Divinópolis,0,,20160105100251,marcos.lopes,20130501000000,Implantação
2491,6,,5,31,,69,52,,3122355,Divisa Alegre,50,,20130501000000,Implantação,20130501000000,Implantação
2492,11,,2,31,,3,3,,3122405,Divisa Nova,35,,20130501000000,Implantação,20130501000000,Implantação
2493,6,,3,31,,4,4,,3122454,Divisópolis,72,,20170216134016,rosangela,20130501000000,Implantação
2495,4,,12,31,,37,27,,3122504,Dom Cavati,65,,20170109143955,marcos.lopes,20130501000000,Implantação
2496,1,,1,31,,35,25,,3122603,Dom Joaquim,102,,20170131163805,ana.flavia,20130501000000,Implantação
2497,5,,9,31,,73,55,,3122702,Dom Silvério,48,,20160120124954,soraia.miranda,20130501000000,Implantação
2498,11,,2,31,,85,64,,3122801,Dom Viçoso,144,,20130501000000,Implantação,20130501000000,Implantação
2499,10,,9,31,,21,39,,3122900,Dona Eusébia,,,20130501000000,Implantação,20130501000000,Implantação
2501,1,,12,31,,35,25,,3123106,Dores de Guanhães,109,,20130501000000,Implantação,20130501000000,Implantação
2502,9,,10,31,,13,10,,3123205,Dores do Indaiá,180,,20150917143248,monique.campos,20130501000000,Implantação
2503,10,,9,31,,93,70,,3123304,Dores do Turvo,48,,20160425101611,monique.campos,20130501000000,Implantação
2505,12,,8,31,,59,51,,3123502,Douradoquara,170,,20130501000000,Implantação,20130501000000,Implantação
2507,11,,2,31,,97,74,,3123601,Elói Mendes,14,,20130501000000,Implantação,20130501000000,Implantação
2508,4,,12,31,,34,24,,3123700,Engenheiro Caldas,42,,20130501000000,Implantação,20130501000000,Implantação
2509,8,,5,31,,12,44,,3123809,Engenheiro Navarro,72,,20130501000000,Implantação,20130501000000,Implantação
2510,4,,12,31,,20,13,,3123858,Entre Folhas,136,,20130501000000,Implantação,20130501000000,Implantação
2512,10,,9,31,,93,70,,3124005,Ervália,60,,20130501000000,Implantação,20130501000000,Implantação
2513,1,,1,31,,10,9,,3124104,Esmeraldas,65,,20130501000000,Implantação,20130501000000,Implantação
2514,10,,9,31,,19,12,,3124203,Espera Feliz,90,,20130501000000,Implantação,20130501000000,Implantação
2515,8,,5,31,,58,34,,3124302,Espinosa,280,,20161117164133,heloisa,20130501000000,Implantação
2518,10,,9,31,,2,2,,3124609,Estrela Dalva,0,,20160422095628,monique.campos,20130501000000,Implantação
2519,9,,10,31,,13,10,,3124708,Estrela do Indaiá,180,,20130501000000,Implantação,20130501000000,Implantação
2520,12,,8,31,,59,51,,3124807,Estrela do Sul,103,,20170125150724,marcos.lopes,20130501000000,Implantação
2521,10,,9,31,,61,45,,3124906,Eugenópolis,137,,20170308131646,natalia.araujo,20130501000000,Implantação
2522,10,,9,31,,80,37,,3125002,Ewbank da Câmara,35,,20130501000000,Implantação,20130501000000,Implantação
2524,11,,2,31,,3,3,,3125200,Fama,16,,20130501000000,Implantação,20130501000000,Implantação
2525,10,,9,31,,19,12,,3125309,Faria Lemos,140,,20130501000000,Implantação,20130501000000,Implantação
2526,3,,3,31,,29,19,,3125408,Felício dos Santos,80,,20130501000000,Implantação,20130501000000,Implantação
2527,3,,3,31,,29,19,,3125507,São Gonçalo do Rio Preto,50,,20160125120625,soraia.miranda,20130501000000,Implantação
2528,6,,3,31,,4,4,,3125606,Felisburgo,185,,20130501000000,Implantação,20130501000000,Implantação
2529,1,,10,31,,28,18,,3125705,Felixlândia,150,,20130501000000,Implantação,20130501000000,Implantação
2530,4,,12,31,,34,24,,3125804,Fernandes Tourinho,52,,20170628161541,heloisa,20130501000000,Implantação
2532,10,,9,31,,19,12,,3125952,Fervedouro,160,,20130501000000,Implantação,20130501000000,Implantação
2533,1,,1,31,,10,9,,3126000,Florestal,90,,20160504150904,marcos.lopes,20130501000000,Implantação
2534,9,,4,31,,31,21,,3126109,Formiga,70,,20150406161449,bruna.costa,20130501000000,Implantação
2536,11,,2,31,,66,49,,3126307,Fortaleza de Minas,30,,20130501000000,Implantação,20130501000000,Implantação
2538,6,,3,31,,5,5,,3126505,Francisco Badaró,270,,20130501000000,Implantação,20130501000000,Implantação
2539,8,,5,31,,60,44,,3126604,Francisco Dumont,123,,20160118155602,soraia.miranda,20130501000000,Implantação
2540,8,,5,31,,32,22,,3126703,Francisco Sá,54,,20160112092633,marcos.lopes,20130501000000,Implantação
2541,6,,11,31,,54,67,,3126752,Franciscópolis,130,,20130501000000,Implantação,20130501000000,Implantação
2542,6,,11,31,,89,67,,3126802,Frei Gaspar,35,,20130501000000,Implantação,20130501000000,Implantação
2543,4,,12,31,,34,24,,3126901,Frei Inocêncio,41,,20160422100052,monique.campos,20130501000000,Implantação
2544,4,,12,31,,77,59,,3126950,Frei Lagonegro,,,20130501000000,Implantação,20130501000000,Implantação
2545,13,,8,31,,33,23,,3127008,Fronteira,,,20130501000000,Implantação,20130501000000,Implantação
2546,6,,11,31,,1,1,,3127057,Fronteira dos Vales,190,,20130501000000,Implantação,20130501000000,Implantação
2547,8,,5,31,,76,58,,3127073,Fruta de Leite,220,,20130501000000,Implantação,20130501000000,Implantação
2548,13,,8,31,,33,23,,3127107,Frutal,,,20130501000000,Implantação,20130501000000,Implantação
2549,1,,1,31,,87,66,,3127206,Funilândia,25,,20160512143059,marcos.lopes,20130501000000,Implantação
2551,8,,5,31,,58,34,,3127339,Gameleiras,,,20130501000000,Implantação,20130501000000,Implantação
2552,8,,5,31,,60,44,,3127354,Glaucilândia,30,,20130501000000,Implantação,20130501000000,Implantação
2553,4,,12,31,,75,57,,3127370,Goiabeira,0,,20170412155848,marcos.lopes,20130501000000,Implantação
2554,10,,9,31,,49,37,,3127388,Goianá,45,,20150924094816,bruna.costa,20130501000000,Implantação
2555,11,,2,31,,40,30,,3127404,Gonçalves,90,,20130501000000,Implantação,20130501000000,Implantação
2556,4,,12,31,,34,24,,3127503,Gonzaga,92,,20130501000000,Implantação,20130501000000,Implantação
2557,3,,3,31,,29,19,,3127602,Gouveia,37,,20130501000000,Implantação,20130501000000,Implantação
2558,4,,12,31,,34,24,,3127701,Governador Valadares,0,,20151019140054,bruna.costa,20130501000000,Implantação
2559,8,,5,31,,32,22,,3127800,Grão Mogol,149,,20130501000000,Implantação,20130501000000,Implantação
2560,12,,8,31,,59,51,,3127909,Grupiara,134,,20130501000000,Implantação,20130501000000,Implantação
2561,1,,12,31,,35,25,,3128006,Guanhães,154,,20141008111641,ana.claudia,20130501000000,Implantação
2563,5,,9,31,,73,55,,3128204,Guaraciaba,32,,20130501000000,Implantação,20130501000000,Implantação
2564,8,,5,31,,12,44,,3128253,Guaraciama,,,20130501000000,Implantação,20130501000000,Implantação
2565,11,,2,31,,36,26,,3128303,Guaranésia,110,,20170426143737,marcos.lopes,20130501000000,Implantação
2567,10,,9,31,,11,63,,3128501,Guarará,50,,20141008110217,ana.claudia,20130501000000,Implantação
2569,11,,2,31,,36,26,,3128709,Guaxupé,100,,20151221163810,bruna.costa,20130501000000,Implantação
2570,10,,9,31,,93,70,,3128808,Guidoval,15,,20130501000000,Implantação,20130501000000,Implantação
2571,7,,8,31,,68,50,,3128907,Guimarânia,55,,20130501000000,Implantação,20130501000000,Implantação
2572,10,,9,31,,93,70,,3129004,Guiricema,32,,20130501000000,Implantação,20130501000000,Implantação
2573,12,,8,31,,44,33,,3129103,Gurinhatã,70,,20130501000000,Implantação,20130501000000,Implantação
2575,4,,12,31,,37,27,,3129301,Iapu,55,,20130501000000,Implantação,20130501000000,Implantação
2576,2,,6,31,,8,7,,3129400,Ibertioga,45,,20170223091734,natalia.araujo,20130501000000,Implantação
2578,8,,5,31,,70,53,,3129608,Ibiaí,174,,20130501000000,Implantação,20130501000000,Implantação
2579,8,,5,31,,15,11,,3129657,Ibiracatu,150,,20130501000000,Implantação,20130501000000,Implantação
2580,11,,2,31,,66,49,,3129707,Ibiraci,80,,20130501000000,Implantação,20130501000000,Implantação
2581,1,,1,31,,25,15,,3129806,Ibirité,21,,20130501000000,Implantação,20130501000000,Implantação
2583,2,,4,31,,82,62,,3130002,Ibituruna,75,,20130501000000,Implantação,20130501000000,Implantação
2584,8,,5,31,,15,11,,3130051,Icaraí de Minas,136,,20160217094247,bruna.costa,20130501000000,Implantação
